trial_id,user_id,snapshot_date,trial_started_at,country,device_type,sessions_day1,sessions_day2,sessions_day3,listen_sessions_3d,total_minutes_3d,converted,sessions_3d,active_days_3d,day1_share,listen_share,avg_session_minutes
1161,29332,2026-09-24,2026-08-31,EU,iOS,3,1,7,10,130,1,11,3,0.2727272727272727,0.9090909090909091,11.818181818181818
1162,29333,2026-09-24,2026-08-31,Rest,iOS,25,3,1,7,239,1,29,3,0.8620689655172413,0.2413793103448276,8.241379310344827
1163,29334,2026-09-24,2026-08-31,Rest,Web,3,3,1,2,99,1,7,3,0.42857142857142855,0.2857142857142857,14.142857142857142
1164,29335,2026-09-24,2026-08-31,India,Android,0,2,1,2,47,0,3,2,0.0,0.6666666666666666,15.666666666666666
1165,29336,2026-09-24,2026-08-31,India,iOS,4,6,6,3,145,0,16,3,0.25,0.1875,9.0625
1166,29337,2026-09-24,2026-08-31,US,Android,0,3,2,4,34,1,5,2,0.0,0.8,6.8
1167,29341,2026-09-24,2026-08-31,US,Android,2,1,2,2,70,0,5,3,0.4,0.4,14.0
1168,29342,2026-09-24,2026-08-31,US,Android,6,0,1,2,134,0,7,2,0.8571428571428571,0.2857142857142857,19.142857142857142
1169,29343,2026-09-24,2026-08-31,EU,Android,5,6,9,9,149,1,20,3,0.25,0.45,7.45
1170,29344,2026-09-24,2026-08-31,EU,Android,10,1,3,1,180,0,14,3,0.7142857142857143,0.07142857142857142,12.857142857142858
1171,29345,2026-09-24,2026-08-31,US,Android,4,3,5,4,108,1,12,3,0.3333333333333333,0.3333333333333333,9.0
1172,29347,2026-09-24,2026-08-31,US,Android,0,0,0,0,0,0,0,0,0.0,0.0,0.0
1173,29349,2026-09-24,2026-08-31,India,Android,4,3,4,4,57,1,11,3,0.36363636363636365,0.36363636363636365,5.181818181818182
1174,29352,2026-09-24,2026-08-31,US,Android,1,3,2,1,77,1,6,3,0.16666666666666666,0.16666666666666666,12.833333333333334
1175,29353,2026-09-24,2026-08-31,India,Web,5,3,0,5,46,0,8,2,0.625,0.625,5.75
1176,29355,2026-09-24,2026-08-31,US,iOS,0,1,0,0,21,0,1,1,0.0,0.0,21.0
1177,29356,2026-09-24,2026-08-31,US,Android,1,2,5,3,61,1,8,3,0.125,0.375,7.625
1178,29357,2026-09-24,2026-08-31,US,Android,2,0,5,4,48,1,7,2,0.2857142857142857,0.5714285714285714,6.857142857142857
1179,29358,2026-09-24,2026-08-31,India,Web,3,2,4,4,78,1,9,3,0.3333333333333333,0.4444444444444444,8.666666666666666
1180,29360,2026-09-24,2026-08-31,Rest,iOS,1,3,4,5,78,1,8,3,0.125,0.625,9.75
1181,29362,2026-09-24,2026-09-01,India,iOS,6,0,1,3,32,0,7,2,0.8571428571428571,0.42857142857142855,4.571428571428571
1182,29364,2026-09-24,2026-09-01,US,iOS,4,3,6,11,183,1,13,3,0.3076923076923077,0.8461538461538461,14.076923076923077
1183,29365,2026-09-24,2026-09-01,US,Web,1,6,1,5,107,1,8,3,0.125,0.625,13.375
1184,29371,2026-09-24,2026-09-01,US,Android,2,2,0,1,36,0,4,2,0.5,0.25,9.0
1185,29372,2026-09-24,2026-09-01,Rest,iOS,22,1,3,15,287,1,26,3,0.8461538461538461,0.5769230769230769,11.038461538461538
1186,29376,2026-09-24,2026-09-01,EU,Web,15,2,1,1,289,0,18,3,0.8333333333333334,0.05555555555555555,16.055555555555557
1187,29377,2026-09-24,2026-09-01,US,iOS,0,0,1,0,1,0,1,1,0.0,0.0,1.0
1188,29379,2026-09-24,2026-09-01,Rest,iOS,13,1,0,6,146,0,14,2,0.9285714285714286,0.42857142857142855,10.428571428571429
1189,29380,2026-09-24,2026-09-01,US,Web,2,1,0,2,6,0,3,2,0.6666666666666666,0.6666666666666666,2.0
1190,29382,2026-09-24,2026-09-01,US,Web,7,7,6,6,223,1,20,3,0.35,0.3,11.15
1191,29386,2026-09-24,2026-09-01,India,Android,3,4,4,8,126,1,11,3,0.2727272727272727,0.7272727272727273,11.454545454545455
1192,29387,2026-09-24,2026-09-01,Rest,iOS,4,2,2,3,92,1,8,3,0.5,0.375,11.5
1193,29389,2026-09-24,2026-09-01,US,Android,0,1,0,0,9,0,1,1,0.0,0.0,9.0
1194,29391,2026-09-24,2026-09-01,Rest,iOS,17,0,1,7,226,0,18,2,0.9444444444444444,0.3888888888888889,12.555555555555555
1195,29392,2026-09-24,2026-09-01,EU,Web,1,1,2,0,13,0,4,3,0.25,0.0,3.25
1196,29394,2026-09-24,2026-09-01,Rest,iOS,0,0,4,1,16,0,4,1,0.0,0.25,4.0
1197,29395,2026-09-24,2026-09-01,EU,iOS,3,3,3,4,105,1,9,3,0.3333333333333333,0.4444444444444444,11.666666666666666
1198,29396,2026-09-24,2026-09-01,US,Web,4,8,3,1,108,1,15,3,0.26666666666666666,0.06666666666666667,7.2
1199,29402,2026-09-24,2026-09-01,India,iOS,9,9,6,6,266,1,24,3,0.375,0.25,11.083333333333334
1200,29403,2026-09-24,2026-09-01,US,Web,4,2,3,3,151,1,9,3,0.4444444444444444,0.3333333333333333,16.77777777777778
1201,29404,2026-09-24,2026-09-01,US,iOS,3,7,2,6,130,1,12,3,0.25,0.5,10.833333333333334
1202,29405,2026-09-24,2026-09-01,Rest,iOS,4,4,1,6,69,0,9,3,0.4444444444444444,0.6666666666666666,7.666666666666667
1203,29406,2026-09-24,2026-09-01,US,Android,2,3,8,8,156,1,13,3,0.15384615384615385,0.6153846153846154,12.0
1204,29408,2026-09-24,2026-09-01,US,Android,2,3,5,3,70,1,10,3,0.2,0.3,7.0
1205,29409,2026-09-24,2026-09-01,US,iOS,2,3,1,2,106,1,6,3,0.3333333333333333,0.3333333333333333,17.666666666666668
1206,29410,2026-09-24,2026-09-01,US,Web,6,2,0,2,92,1,8,2,0.75,0.25,11.5
1207,29411,2026-09-24,2026-09-01,US,Web,5,1,2,2,64,0,8,3,0.625,0.25,8.0
1208,29412,2026-09-24,2026-09-01,EU,Android,7,1,1,2,106,0,9,3,0.7777777777777778,0.2222222222222222,11.777777777777779
1209,29414,2026-09-24,2026-09-01,Rest,Web,0,0,0,0,0,0,0,0,0.0,0.0,0.0
1210,29415,2026-09-24,2026-09-01,US,Android,3,0,2,0,89,1,5,2,0.6,0.0,17.8
1211,29418,2026-09-24,2026-09-01,US,Web,4,8,12,13,292,0,24,3,0.16666666666666666,0.5416666666666666,12.166666666666666
1212,29420,2026-09-24,2026-09-01,US,Web,3,4,2,3,105,1,9,3,0.3333333333333333,0.3333333333333333,11.666666666666666
1213,29426,2026-09-24,2026-09-02,Rest,iOS,7,2,8,1,127,1,17,3,0.4117647058823529,0.058823529411764705,7.470588235294118
1214,29427,2026-09-24,2026-09-02,Rest,Web,1,4,4,3,64,1,9,3,0.1111111111111111,0.3333333333333333,7.111111111111111
1215,29428,2026-09-24,2026-09-02,EU,iOS,4,1,1,2,52,0,6,3,0.6666666666666666,0.3333333333333333,8.666666666666666
1216,29430,2026-09-24,2026-09-02,US,Android,4,4,3,6,135,1,11,3,0.36363636363636365,0.5454545454545454,12.272727272727273
1217,29432,2026-09-24,2026-09-02,EU,iOS,2,4,2,6,100,1,8,3,0.25,0.75,12.5
1218,29434,2026-09-24,2026-09-02,India,Android,8,4,2,9,80,0,14,3,0.5714285714285714,0.6428571428571429,5.714285714285714
1219,29435,2026-09-24,2026-09-02,US,Web,6,1,0,1,73,0,7,2,0.8571428571428571,0.14285714285714285,10.428571428571429
1220,29436,2026-09-24,2026-09-02,Rest,Web,13,0,2,4,158,1,15,2,0.8666666666666667,0.26666666666666666,10.533333333333333
1221,29439,2026-09-24,2026-09-02,US,Web,3,4,3,0,90,1,10,3,0.3,0.0,9.0
1222,29441,2026-09-24,2026-09-02,US,Web,3,1,0,2,57,0,4,2,0.75,0.5,14.25
1223,29444,2026-09-24,2026-09-02,Rest,Android,10,1,4,12,250,1,15,3,0.6666666666666666,0.8,16.666666666666668
1224,29445,2026-09-24,2026-09-02,Rest,iOS,5,0,0,1,52,0,5,1,1.0,0.2,10.4
1225,29446,2026-09-24,2026-09-02,Rest,Android,3,6,4,2,95,1,13,3,0.23076923076923078,0.15384615384615385,7.3076923076923075
1226,29449,2026-09-24,2026-09-02,India,Android,3,8,2,4,134,1,13,3,0.23076923076923078,0.3076923076923077,10.307692307692308
1227,29450,2026-09-24,2026-09-02,India,Android,5,7,7,8,165,1,19,3,0.2631578947368421,0.42105263157894735,8.68421052631579
1228,29452,2026-09-24,2026-09-02,US,Web,2,1,0,2,66,0,3,2,0.6666666666666666,0.6666666666666666,22.0
1229,29453,2026-09-24,2026-09-02,India,Android,3,7,4,4,148,0,14,3,0.21428571428571427,0.2857142857142857,10.571428571428571
1230,29456,2026-09-24,2026-09-02,US,Web,4,4,3,2,73,1,11,3,0.36363636363636365,0.18181818181818182,6.636363636363637
1231,29461,2026-09-24,2026-09-02,India,Web,3,3,7,9,138,1,13,3,0.23076923076923078,0.6923076923076923,10.615384615384615
1232,29465,2026-09-24,2026-09-02,US,iOS,10,2,0,8,124,0,12,2,0.8333333333333334,0.6666666666666666,10.333333333333334
1233,29466,2026-09-24,2026-09-02,EU,Web,12,7,5,12,236,1,24,3,0.5,0.5,9.833333333333334
1234,29468,2026-09-24,2026-09-02,EU,Web,14,0,0,8,139,0,14,1,1.0,0.5714285714285714,9.928571428571429
1235,29471,2026-09-24,2026-09-02,US,Web,9,0,1,0,172,0,10,2,0.9,0.0,17.2
1236,29472,2026-09-24,2026-09-02,India,Android,2,2,3,0,42,0,7,3,0.2857142857142857,0.0,6.0
1237,29474,2026-09-24,2026-09-02,Rest,Android,0,3,2,1,25,1,5,2,0.0,0.2,5.0
1238,29475,2026-09-24,2026-09-02,Rest,iOS,4,4,8,3,208,1,16,3,0.25,0.1875,13.0
1239,29476,2026-09-24,2026-09-02,US,Android,3,1,2,1,79,1,6,3,0.5,0.16666666666666666,13.166666666666666
1240,29477,2026-09-24,2026-09-02,US,Android,4,5,6,14,113,1,15,3,0.26666666666666666,0.9333333333333333,7.533333333333333
1241,29478,2026-09-24,2026-09-02,US,Web,1,2,2,3,30,1,5,3,0.2,0.6,6.0
1242,29480,2026-09-24,2026-09-02,Rest,iOS,7,0,0,0,51,0,7,1,1.0,0.0,7.285714285714286
1243,29486,2026-09-24,2026-09-03,EU,Web,4,4,4,6,124,1,12,3,0.3333333333333333,0.5,10.333333333333334
1244,29488,2026-09-24,2026-09-03,EU,Web,3,4,7,2,83,1,14,3,0.21428571428571427,0.14285714285714285,5.928571428571429
1245,29489,2026-09-24,2026-09-03,US,Web,3,5,0,1,79,0,8,2,0.375,0.125,9.875
1246,29491,2026-09-24,2026-09-03,Rest,Web,3,0,1,1,63,0,4,2,0.75,0.25,15.75
1247,29492,2026-09-24,2026-09-03,EU,Web,3,1,1,2,54,1,5,3,0.6,0.4,10.8
1248,29494,2026-09-24,2026-09-03,India,Web,5,2,3,6,104,1,10,3,0.5,0.6,10.4
1249,29495,2026-09-24,2026-09-03,US,Android,1,0,1,1,17,1,2,2,0.5,0.5,8.5
1250,29496,2026-09-24,2026-09-03,EU,iOS,5,1,2,2,64,0,8,3,0.625,0.25,8.0
1251,29497,2026-09-24,2026-09-03,US,Android,6,1,1,5,83,1,8,3,0.75,0.625,10.375
1252,29499,2026-09-24,2026-09-03,Rest,iOS,3,4,4,1,132,0,11,3,0.2727272727272727,0.09090909090909091,12.0
1253,29503,2026-09-24,2026-09-03,India,Web,1,2,2,1,35,0,5,3,0.2,0.2,7.0
1254,29505,2026-09-24,2026-09-03,Rest,iOS,2,3,1,1,68,0,6,3,0.3333333333333333,0.16666666666666666,11.333333333333334
1255,29509,2026-09-24,2026-09-03,Rest,iOS,1,1,0,1,16,0,2,2,0.5,0.5,8.0
1256,29512,2026-09-24,2026-09-03,US,Web,8,4,1,7,142,0,13,3,0.6153846153846154,0.5384615384615384,10.923076923076923
1257,29514,2026-09-24,2026-09-03,EU,iOS,14,0,0,9,186,0,14,1,1.0,0.6428571428571429,13.285714285714286
1258,29516,2026-09-24,2026-09-03,India,Android,2,1,1,1,27,1,4,3,0.5,0.25,6.75
1259,29517,2026-09-24,2026-09-03,EU,iOS,4,9,7,6,273,1,20,3,0.2,0.3,13.65
1260,29519,2026-09-24,2026-09-03,US,Android,2,2,0,2,23,0,4,2,0.5,0.5,5.75
1261,29521,2026-09-24,2026-09-03,India,Android,2,3,0,1,57,0,5,2,0.4,0.2,11.4
1262,29524,2026-09-24,2026-09-03,India,Web,6,10,4,3,282,0,20,3,0.3,0.15,14.1
1263,29525,2026-09-24,2026-09-03,Rest,Web,18,4,1,5,210,0,23,3,0.782608695652174,0.21739130434782608,9.130434782608695
1264,29526,2026-09-24,2026-09-03,EU,Web,3,3,1,3,86,1,7,3,0.42857142857142855,0.42857142857142855,12.285714285714286
1265,29527,2026-09-24,2026-09-03,US,Web,0,2,1,0,68,1,3,2,0.0,0.0,22.666666666666668
1266,29530,2026-09-24,2026-09-03,Rest,Android,3,5,3,6,116,1,11,3,0.2727272727272727,0.5454545454545454,10.545454545454545
1267,29531,2026-09-24,2026-09-03,US,iOS,10,8,9,10,295,1,27,3,0.37037037037037035,0.37037037037037035,10.925925925925926
1268,29532,2026-09-24,2026-09-03,Rest,Web,2,10,3,5,179,0,15,3,0.13333333333333333,0.3333333333333333,11.933333333333334
1269,29533,2026-09-24,2026-09-03,Rest,iOS,7,1,1,2,90,0,9,3,0.7777777777777778,0.2222222222222222,10.0
1270,29535,2026-09-24,2026-09-03,Rest,Android,11,11,5,3,259,1,27,3,0.4074074074074074,0.1111111111111111,9.592592592592593
1271,29536,2026-09-24,2026-09-03,EU,iOS,3,2,3,2,118,1,8,3,0.375,0.25,14.75
1272,29537,2026-09-24,2026-09-03,US,Android,2,4,1,3,58,1,7,3,0.2857142857142857,0.42857142857142855,8.285714285714286
1273,29538,2026-09-24,2026-09-03,US,iOS,0,0,0,0,0,0,0,0,0.0,0.0,0.0
1274,29539,2026-09-24,2026-09-03,US,Android,3,3,2,2,65,1,8,3,0.375,0.25,8.125
1275,29540,2026-09-24,2026-09-03,US,Android,1,2,1,1,69,0,4,3,0.25,0.25,17.25
1276,29541,2026-09-24,2026-09-03,Rest,Web,2,1,0,1,19,0,3,2,0.6666666666666666,0.3333333333333333,6.333333333333333
1277,29543,2026-09-24,2026-09-03,India,Android,11,0,0,5,104,1,11,1,1.0,0.45454545454545453,9.454545454545455
1278,29546,2026-09-24,2026-09-04,US,iOS,30,3,2,9,450,0,35,3,0.8571428571428571,0.2571428571428571,12.857142857142858
1279,29547,2026-09-24,2026-09-04,US,Web,3,1,0,4,21,0,4,2,0.75,1.0,5.25
1280,29548,2026-09-24,2026-09-04,US,iOS,0,4,2,3,74,1,6,2,0.0,0.5,12.333333333333334
1281,29550,2026-09-24,2026-09-04,India,Android,3,9,3,5,142,1,15,3,0.2,0.3333333333333333,9.466666666666667
1282,29551,2026-09-24,2026-09-04,India,iOS,0,1,1,1,38,0,2,2,0.0,0.5,19.0
1283,29552,2026-09-24,2026-09-04,EU,iOS,1,2,1,4,27,0,4,3,0.25,1.0,6.75
1284,29555,2026-09-24,2026-09-04,India,Web,0,1,0,0,2,0,1,1,0.0,0.0,2.0
1285,29556,2026-09-24,2026-09-04,US,Web,0,1,1,1,13,1,2,2,0.0,0.5,6.5
1286,29560,2026-09-24,2026-09-04,Rest,iOS,5,5,3,9,94,1,13,3,0.38461538461538464,0.6923076923076923,7.230769230769231
1287,29561,2026-09-24,2026-09-04,US,Web,0,6,2,3,107,1,8,2,0.0,0.375,13.375
1288,29564,2026-09-24,2026-09-04,India,Web,0,0,3,0,29,0,3,1,0.0,0.0,9.666666666666666
1289,29565,2026-09-24,2026-09-04,Rest,iOS,2,6,1,3,84,1,9,3,0.2222222222222222,0.3333333333333333,9.333333333333334
1290,29567,2026-09-24,2026-09-04,US,iOS,0,0,0,0,0,0,0,0,0.0,0.0,0.0
1291,29569,2026-09-24,2026-09-04,US,iOS,2,3,3,1,77,1,8,3,0.25,0.125,9.625
1292,29571,2026-09-24,2026-09-04,EU,Web,0,0,1,0,10,0,1,1,0.0,0.0,10.0
1293,29573,2026-09-24,2026-09-04,Rest,iOS,17,1,0,5,276,0,18,2,0.9444444444444444,0.2777777777777778,15.333333333333334
1294,29575,2026-09-24,2026-09-04,Rest,Web,7,6,7,1,205,1,20,3,0.35,0.05,10.25
1295,29576,2026-09-24,2026-09-04,US,Android,2,1,1,3,72,1,4,3,0.5,0.75,18.0
1296,29578,2026-09-24,2026-09-04,India,Android,3,3,3,3,58,0,9,3,0.3333333333333333,0.3333333333333333,6.444444444444445
1297,29579,2026-09-24,2026-09-04,India,Android,4,1,1,0,51,0,6,3,0.6666666666666666,0.0,8.5
1298,29580,2026-09-24,2026-09-04,US,Android,2,3,3,5,109,1,8,3,0.25,0.625,13.625
1299,29581,2026-09-24,2026-09-04,EU,Web,3,2,2,6,136,0,7,3,0.42857142857142855,0.8571428571428571,19.428571428571427
1300,29582,2026-09-24,2026-09-04,EU,iOS,2,2,5,4,94,1,9,3,0.2222222222222222,0.4444444444444444,10.444444444444445
1301,29583,2026-09-24,2026-09-04,US,Android,0,0,2,1,24,0,2,1,0.0,0.5,12.0
1302,29585,2026-09-24,2026-09-04,EU,Web,14,12,16,22,433,1,42,3,0.3333333333333333,0.5238095238095238,10.30952380952381
1303,29586,2026-09-24,2026-09-04,EU,Web,14,3,1,5,151,0,18,3,0.7777777777777778,0.2777777777777778,8.38888888888889
1304,29587,2026-09-24,2026-09-04,US,Web,6,0,1,5,99,1,7,2,0.8571428571428571,0.7142857142857143,14.142857142857142
1305,29590,2026-09-24,2026-09-04,India,Web,3,1,4,3,115,1,8,3,0.375,0.375,14.375
1306,29591,2026-09-24,2026-09-04,US,iOS,2,0,0,0,8,0,2,1,1.0,0.0,4.0
1307,29592,2026-09-24,2026-09-04,Rest,Android,9,7,6,11,182,1,22,3,0.4090909090909091,0.5,8.272727272727273
1308,29594,2026-09-24,2026-09-04,India,Android,1,2,6,3,131,1,9,3,0.1111111111111111,0.3333333333333333,14.555555555555555
1309,29596,2026-09-24,2026-09-04,Rest,iOS,8,1,0,4,112,1,9,2,0.8888888888888888,0.4444444444444444,12.444444444444445
1310,29598,2026-09-24,2026-09-04,US,iOS,0,0,0,0,0,0,0,0,0.0,0.0,0.0
1311,29600,2026-09-24,2026-09-04,Rest,Android,1,4,0,3,22,0,5,2,0.2,0.6,4.4
1312,29602,2026-09-24,2026-09-04,US,Android,1,4,5,2,67,1,10,3,0.1,0.2,6.7
1313,29604,2026-09-24,2026-09-04,Rest,iOS,3,3,6,3,116,1,12,3,0.25,0.25,9.666666666666666
1314,29606,2026-09-24,2026-09-04,India,iOS,0,1,1,1,26,0,2,2,0.0,0.5,13.0
1315,29607,2026-09-24,2026-09-04,US,Web,1,2,1,1,37,0,4,3,0.25,0.25,9.25
1316,29609,2026-09-24,2026-09-04,EU,Web,1,1,3,2,81,1,5,3,0.2,0.4,16.2
1317,29613,2026-09-24,2026-09-04,India,iOS,7,2,0,4,77,0,9,2,0.7777777777777778,0.4444444444444444,8.555555555555555
1318,29614,2026-09-24,2026-09-04,India,Android,5,1,6,7,108,1,12,3,0.4166666666666667,0.5833333333333334,9.0
1474,29937,2026-09-24,2026-09-08,US,iOS,14,2,4,5,256,0,20,3,0.7,0.25,12.8
1319,29615,2026-09-24,2026-09-04,Rest,iOS,0,2,1,2,6,0,3,2,0.0,0.6666666666666666,2.0
1320,29617,2026-09-24,2026-09-04,EU,iOS,4,3,2,3,133,1,9,3,0.4444444444444444,0.3333333333333333,14.777777777777779
1321,29621,2026-09-24,2026-09-04,India,iOS,7,9,8,13,208,1,24,3,0.2916666666666667,0.5416666666666666,8.666666666666666
1322,29625,2026-09-24,2026-09-04,US,Web,6,7,5,9,211,1,18,3,0.3333333333333333,0.5,11.722222222222221
1323,29628,2026-09-24,2026-09-04,EU,iOS,6,3,3,6,143,1,12,3,0.5,0.5,11.916666666666666
1324,29630,2026-09-24,2026-09-05,EU,Android,3,1,3,2,39,1,7,3,0.42857142857142855,0.2857142857142857,5.571428571428571
1325,29631,2026-09-24,2026-09-05,Rest,Web,13,4,7,6,277,1,24,3,0.5416666666666666,0.25,11.541666666666666
1326,29634,2026-09-24,2026-09-05,US,Android,3,1,1,3,22,1,5,3,0.6,0.6,4.4
1327,29635,2026-09-24,2026-09-05,India,Android,4,9,2,5,251,1,15,3,0.26666666666666666,0.3333333333333333,16.733333333333334
1328,29637,2026-09-24,2026-09-05,US,Android,5,6,2,4,95,0,13,3,0.38461538461538464,0.3076923076923077,7.3076923076923075
1329,29638,2026-09-24,2026-09-05,US,Web,2,0,3,3,48,0,5,2,0.4,0.6,9.6
1330,29639,2026-09-24,2026-09-05,Rest,Web,13,5,8,5,401,1,26,3,0.5,0.19230769230769232,15.423076923076923
1331,29640,2026-09-24,2026-09-05,Rest,Android,2,1,2,4,29,1,5,3,0.4,0.8,5.8
1332,29641,2026-09-24,2026-09-05,EU,Android,5,5,4,6,106,1,14,3,0.35714285714285715,0.42857142857142855,7.571428571428571
1333,29642,2026-09-24,2026-09-05,US,Android,2,2,1,2,39,1,5,3,0.4,0.4,7.8
1334,29644,2026-09-24,2026-09-05,Rest,Android,1,0,0,0,21,1,1,1,1.0,0.0,21.0
1335,29645,2026-09-24,2026-09-05,Rest,iOS,0,0,2,1,20,0,2,1,0.0,0.5,10.0
1336,29648,2026-09-24,2026-09-05,US,Android,5,5,0,9,105,1,10,2,0.5,0.9,10.5
1337,29649,2026-09-24,2026-09-05,US,iOS,2,2,3,4,40,1,7,3,0.2857142857142857,0.5714285714285714,5.714285714285714
1338,29650,2026-09-24,2026-09-05,EU,Web,0,0,0,0,0,0,0,0,0.0,0.0,0.0
1339,29652,2026-09-24,2026-09-05,Rest,Web,2,4,4,6,101,1,10,3,0.2,0.6,10.1
1340,29654,2026-09-24,2026-09-05,India,Web,13,0,2,1,190,0,15,2,0.8666666666666667,0.06666666666666667,12.666666666666666
1341,29656,2026-09-24,2026-09-05,EU,iOS,5,3,4,6,92,1,12,3,0.4166666666666667,0.5,7.666666666666667
1342,29658,2026-09-24,2026-09-05,US,Android,8,2,0,8,130,0,10,2,0.8,0.8,13.0
1343,29661,2026-09-24,2026-09-05,US,iOS,0,0,0,0,0,0,0,0,0.0,0.0,0.0
1344,29662,2026-09-24,2026-09-05,Rest,iOS,15,1,0,5,142,0,16,2,0.9375,0.3125,8.875
1345,29665,2026-09-24,2026-09-05,EU,iOS,4,5,6,5,207,1,15,3,0.26666666666666666,0.3333333333333333,13.8
1346,29669,2026-09-24,2026-09-05,US,Web,4,5,5,0,191,1,14,3,0.2857142857142857,0.0,13.642857142857142
1347,29671,2026-09-24,2026-09-05,EU,iOS,1,4,6,3,107,1,11,3,0.09090909090909091,0.2727272727272727,9.727272727272727
1348,29676,2026-09-24,2026-09-05,US,Android,9,3,5,4,146,1,17,3,0.5294117647058824,0.23529411764705882,8.588235294117647
1349,29682,2026-09-24,2026-09-05,India,iOS,2,1,2,2,50,1,5,3,0.4,0.4,10.0
1350,29685,2026-09-24,2026-09-05,US,Web,4,3,6,9,117,0,13,3,0.3076923076923077,0.6923076923076923,9.0
1351,29686,2026-09-24,2026-09-05,US,iOS,2,3,3,0,63,1,8,3,0.25,0.0,7.875
1352,29691,2026-09-24,2026-09-05,Rest,Android,2,1,4,3,70,1,7,3,0.2857142857142857,0.42857142857142855,10.0
1353,29692,2026-09-24,2026-09-05,EU,Web,3,0,0,0,24,0,3,1,1.0,0.0,8.0
1354,29693,2026-09-24,2026-09-05,EU,Android,2,0,0,2,7,0,2,1,1.0,1.0,3.5
1355,29694,2026-09-24,2026-09-05,Rest,iOS,2,1,0,2,52,1,3,2,0.6666666666666666,0.6666666666666666,17.333333333333332
1356,29698,2026-09-24,2026-09-05,US,Web,1,2,0,2,6,0,3,2,0.3333333333333333,0.6666666666666666,2.0
1357,29701,2026-09-24,2026-09-05,US,Android,5,3,1,7,143,1,9,3,0.5555555555555556,0.7777777777777778,15.88888888888889
1358,29704,2026-09-24,2026-09-06,US,iOS,8,5,8,6,183,1,21,3,0.38095238095238093,0.2857142857142857,8.714285714285714
1359,29705,2026-09-24,2026-09-06,India,iOS,1,3,3,3,110,1,7,3,0.14285714285714285,0.42857142857142855,15.714285714285714
1360,29706,2026-09-24,2026-09-06,Rest,iOS,2,0,0,0,34,0,2,1,1.0,0.0,17.0
1361,29707,2026-09-24,2026-09-06,US,iOS,0,4,3,3,50,1,7,2,0.0,0.42857142857142855,7.142857142857143
1362,29709,2026-09-24,2026-09-06,EU,Android,10,4,8,12,291,1,22,3,0.45454545454545453,0.5454545454545454,13.227272727272727
1363,29715,2026-09-24,2026-09-06,EU,Web,6,5,3,6,126,1,14,3,0.42857142857142855,0.42857142857142855,9.0
1364,29717,2026-09-24,2026-09-06,US,Web,13,1,3,10,201,0,17,3,0.7647058823529411,0.5882352941176471,11.823529411764707
1365,29718,2026-09-24,2026-09-06,US,Web,1,1,2,1,59,0,4,3,0.25,0.25,14.75
1366,29719,2026-09-24,2026-09-06,US,iOS,2,1,1,1,52,0,4,3,0.5,0.25,13.0
1367,29720,2026-09-24,2026-09-06,US,Web,1,0,3,0,41,1,4,2,0.25,0.0,10.25
1368,29722,2026-09-24,2026-09-06,India,Web,4,1,3,4,94,1,8,3,0.5,0.5,11.75
1369,29723,2026-09-24,2026-09-06,India,Web,14,4,0,10,170,0,18,2,0.7777777777777778,0.5555555555555556,9.444444444444445
1370,29724,2026-09-24,2026-09-06,US,Android,2,0,2,3,37,0,4,2,0.5,0.75,9.25
1371,29726,2026-09-24,2026-09-06,India,Web,3,6,1,1,91,1,10,3,0.3,0.1,9.1
1372,29727,2026-09-24,2026-09-06,EU,iOS,22,0,2,14,225,1,24,2,0.9166666666666666,0.5833333333333334,9.375
1373,29729,2026-09-24,2026-09-06,US,iOS,1,3,0,2,24,0,4,2,0.25,0.5,6.0
1374,29732,2026-09-24,2026-09-06,US,iOS,1,3,3,3,75,1,7,3,0.14285714285714285,0.42857142857142855,10.714285714285714
1375,29733,2026-09-24,2026-09-06,EU,iOS,13,0,0,6,90,0,13,1,1.0,0.46153846153846156,6.923076923076923
1376,29736,2026-09-24,2026-09-06,US,Web,1,2,2,0,43,1,5,3,0.2,0.0,8.6
1377,29739,2026-09-24,2026-09-06,US,Android,17,3,0,7,155,0,20,2,0.85,0.35,7.75
1378,29742,2026-09-24,2026-09-06,Rest,Web,20,1,3,7,223,0,24,3,0.8333333333333334,0.2916666666666667,9.291666666666666
1379,29743,2026-09-24,2026-09-06,Rest,Web,4,2,3,4,97,1,9,3,0.4444444444444444,0.4444444444444444,10.777777777777779
1380,29747,2026-09-24,2026-09-06,US,Web,0,2,2,1,42,0,4,2,0.0,0.25,10.5
1381,29751,2026-09-24,2026-09-06,US,Web,0,1,2,2,44,0,3,2,0.0,0.6666666666666666,14.666666666666666
1382,29752,2026-09-24,2026-09-06,US,Android,8,0,3,7,80,1,11,2,0.7272727272727273,0.6363636363636364,7.2727272727272725
1383,29753,2026-09-24,2026-09-06,India,Web,5,7,4,1,203,1,16,3,0.3125,0.0625,12.6875
1384,29757,2026-09-24,2026-09-06,India,iOS,7,1,0,2,63,1,8,2,0.875,0.25,7.875
1385,29761,2026-09-24,2026-09-06,Rest,Android,4,11,4,16,160,1,19,3,0.21052631578947367,0.8421052631578947,8.421052631578947
1386,29762,2026-09-24,2026-09-06,EU,Web,11,1,1,2,156,0,13,3,0.8461538461538461,0.15384615384615385,12.0
1387,29763,2026-09-24,2026-09-06,India,Android,3,2,1,4,51,0,6,3,0.5,0.6666666666666666,8.5
